* Measurement data measured by REW V5.31.3
* Source: EXCL: Microphone (Umik-1  Gain: 18dB  ), MICROPHONE (Master Volume), R, volume: 0,800. Timing signal peak level -36,9 dBFS, measurement signal peak level -7,0 dBFS
* Format: 256k Log Swept Sine, 1 sweep at -15,0 dBFS using an acoustic timing reference
* Dated: 30.des.2024 13:39:33
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; MLP - Sub 1S Delay 7,3331 ms (2,515 m, 8 ft 3 in) using IR start time relative to Acoustic reference played from SPEAKER R with no timing offset Clock adjustment: 5,2 ppm
* Measurement: MLP - Sub1S
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 1.0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
240.600586 85.351 -37.7170
240.966797 85.071 -42.1238
241.333008 84.772 -46.6399
241.699219 84.440 -51.2809
242.065430 84.061 -56.0167
242.431641 83.621 -60.7670
242.797852 83.113 -65.4125
243.164062 82.537 -69.8188
243.530273 81.901 -73.8618
243.896484 81.223 -77.4507
244.262695 80.520 -80.5417
244.628906 79.813 -83.1460
244.995117 79.118 -85.3298
245.361328 78.446 -87.2041
245.727539 77.795 -88.8965
246.093750 77.150 -90.5015
246.459961 76.492 -92.0254
246.826172 75.800 -93.3547
247.192383 75.072 -94.2803
247.558594 74.331 -94.5823
247.924805 73.630 -94.1772
248.291016 73.027 -93.2598
248.657227 72.556 -92.3188
249.023438 72.190 -91.9395
249.389648 71.850 -92.5149
249.755859 71.438 -94.0996
250.122070 70.861 -96.4507
250.488281 70.049 -99.1323
250.854492 68.948 -101.5962
251.220703 67.515 -103.1929
251.586914 65.705 -103.0999
251.953125 63.454 -100.0327
252.319336 60.704 -91.2979
252.685547 57.809 -70.6929
253.051758 57.083 -35.1210
253.417969 59.747 -7.2220
253.784180 62.935 4.9590
254.150391 65.589 9.1343
254.516602 67.712 9.6348
254.882812 69.425 8.3239
255.249023 70.825 6.0886
255.615234 71.985 3.3959
255.981445 72.960 0.5068
256.347656 73.791 -2.4242
256.713867 74.508 -5.3036
257.080078 75.138 -8.0730
257.446289 75.700 -10.6962
257.812500 76.215 -13.1548
258.178711 76.702 -15.4539
258.544922 77.176 -17.6357
258.911133 77.652 -19.7874
259.277344 78.133 -22.0243
259.643555 78.611 -24.4486
260.009766 79.071 -27.1035
260.375977 79.498 -29.9575
260.742188 79.883 -32.9250
261.108398 80.225 -35.9119
261.474609 80.533 -38.8529
261.840820 80.814 -41.7220
262.207031 81.073 -44.5126
262.573242 81.312 -47.2074
262.939453 81.538 -49.7701
263.305664 81.760 -52.1691
263.671875 81.995 -54.4176
264.038086 82.257 -56.5974
264.404297 82.551 -58.8396
264.770508 82.869 -61.2714
265.136719 83.196 -63.9673
265.502930 83.515 -66.9363
265.869141 83.813 -70.1418
266.235352 84.083 -73.5322
266.601562 84.321 -77.0601
266.967773 84.524 -80.6846
267.333984 84.689 -84.3657
267.700195 84.815 -88.0596
268.066406 84.901 -91.7153
268.432617 84.948 -95.2795
268.798828 84.960 -98.6968
269.165039 84.942 -101.9141
269.531250 84.900 -104.8845
269.897461 84.847 -107.5781
270.263672 84.793 -109.9866
270.629883 84.751 -112.1284
270.996094 84.729 -114.0405
271.362305 84.734 -115.7715
271.728516 84.773 -117.3740
272.094727 84.849 -118.9092
272.460938 84.964 -120.4443
272.827148 85.115 -122.0483
273.193359 85.298 -123.7778
273.559570 85.507 -125.6721
273.925781 85.736 -127.7568
274.291992 85.981 -130.0562
274.658203 86.235 -132.5967
275.024414 86.490 -135.4019
275.390625 86.737 -138.4756
275.756836 86.965 -141.7954
276.123047 87.167 -145.3157
276.489258 87.338 -148.9800
276.855469 87.477 -152.7363
277.221680 87.586 -156.5422
277.587891 87.667 -160.3667
277.954102 87.721 -164.1833
